x("A","B",7777.777707,77777.77707,777777.7707,"DDD",63)=63
x("A","B",7901.234496,79012.34496,790123.4496,"DDD",64)=64
x("A","B",8024.691285,80246.91285,802469.1285,"DDD",65)=65
x("A","B",8148.148074,81481.48074,814814.8074,"DDD",66)=66
x("A","B",8271.604863,82716.04863,827160.4863,"DDD",67)=67
x("A","B",8395.061652,83950.61652,839506.1652,"DDD",68)=68
x("A","B",8518.518441,85185.18441,851851.8441,"DDD",69)=69
x("A","B",8641.97523,86419.7523,864197.523,"DDD",70)=70
x("A","B",8765.432019,87654.32019,876543.2019,"DDD",71)=71
x("A","B",8888.888808,88888.88808,888888.8808,"DDD",72)=72
x("A","B",9012.345597,90123.45597,901234.5597,"DDD",73)=73
x("A","B",9135.802386,91358.02386,913580.2386,"DDD",74)=74
x("A","B",9259.259175,92592.59175,925925.9175,"DDD",75)=75
x("A","B",9382.715964,93827.15964,938271.5964,"DDD",76)=76
x("A","B",9506.172753,95061.72753,950617.2753,"DDD",77)=77
x("A","B",9629.629542,96296.29542,962962.9542,"DDD",78)=78
x("A","B",9753.086331,97530.86331,975308.6331,"DDD",79)=79
x("A","B",9876.54312,98765.4312,987654.312,"DDD",80)=80
x("A","B",9999.999909,99999.99909,999999.9909,"DDD",81)=81
x("A","B",10123.456698,101234.56698,1012345.6698,"DDD",82)=82
x("A","B",10246.913487,102469.13487,1024691.3487,"DDD",83)=83
x("A","B",10370.370276,103703.70276,1037037.0276,"DDD",84)=84
x("A","B",10493.827065,104938.27065,1049382.7065,"DDD",85)=85
x("A","B",10617.283854,106172.83854,1061728.3854,"DDD",86)=86
x("A","B",10740.740643,107407.40643,1074074.0643,"DDD",87)=87
x("A","B",10864.197432,108641.97432,1086419.7432,"DDD",88)=88
x("A","B",10987.654221,109876.54221,1098765.4221,"DDD",89)=89
x("A","B",11111.11101,111111.1101,1111111.101,"DDD",90)=90
x("A","B",11234.567799,112345.67799,1123456.7799,"DDD",91)=91
x("A","B",11358.024588,113580.24588,1135802.4588,"DDD",92)=92
x("A","B",11481.481377,114814.81377,1148148.1377,"DDD",93)=93
x("A","B",11604.938166,116049.38166,1160493.8166,"DDD",94)=94
x("A","B",11728.394955,117283.94955,1172839.4955,"DDD",95)=95
x("A","B",11851.851744,118518.51744,1185185.1744,"DDD",96)=96
x("A","B",11975.308533,119753.08533,1197530.8533,"DDD",97)=97
x("A","B",12098.765322,120987.65322,1209876.5322,"DDD",98)=98
x("A","B",12222.222111,122222.22111,1222222.2111,"DDD",99)=99
x("A","B",12345.6789,123456.789,1234567.89,"DDD",100)=100
x("A","B",12469.135689,124691.35689,1246913.5689,"DDD",101)=101
x("A","B",12592.592478,125925.92478,1259259.2478,"DDD",102)=102
x("A","B",12716.049267,127160.49267,1271604.9267,"DDD",103)=103
x("A","B",12839.506056,128395.06056,1283950.6056,"DDD",104)=104
x("A","B",12962.962845,129629.62845,1296296.2845,"DDD",105)=105
x("A","B",13086.419634,130864.19634,1308641.9634,"DDD",106)=106
x("A","B",13209.876423,132098.76423,1320987.6423,"DDD",107)=107
x("A","B",13333.333212,133333.33212,1333333.3212,"DDD",108)=108
x("A","B",13456.790001,134567.90001,1345679.0001,"DDD",109)=109
x("A","B",13580.24679,135802.4679,1358024.679,"DDD",110)=110
x("A","B",13703.703579,137037.03579,1370370.3579,"DDD",111)=111
x("A","B",13827.160368,138271.60368,1382716.0368,"DDD",112)=112
x("A","B",13950.617157,139506.17157,1395061.7157,"DDD",113)=113
x("A","B",14074.073946,140740.73946,1407407.3946,"DDD",114)=114
x("A","B",14197.530735,141975.30735,1419753.0735,"DDD",115)=115
x("A","B",14320.987524,143209.87524,1432098.7524,"DDD",116)=116
x("A","B",14444.444313,144444.44313,1444444.4313,"DDD",117)=117
x("A","B",14567.901102,145679.01102,1456790.1102,"DDD",118)=118
x("A","B",14691.357891,146913.57891,1469135.7891,"DDD",119)=119
x("A","B",14814.81468,148148.1468,1481481.468,"DDD",120)=120
x("A","B",14938.271469,149382.71469,1493827.1469,"DDD",121)=121
x("A","B",15061.728258,150617.28258,1506172.8258,"DDD",122)=122
x("A","B",15185.185047,151851.85047,1518518.5047,"DDD",123)=123
x("A","B",15308.641836,153086.41836,1530864.1836,"DDD",124)=124
x("A","B",15432.098625,154320.98625,1543209.8625,"DDD",125)=125
x("A","B",15555.555414,155555.55414,1555555.5414,"DDD",126)=126
x("A","B",15679.012203,156790.12203,1567901.2203,"DDD",127)=127
x("A","B",15802.468992,158024.68992,1580246.8992,"DDD",128)=128
x("A","B",15925.925781,159259.25781,1592592.5781,"DDD",129)=129
x("A","B",16049.38257,160493.8257,1604938.257,"DDD",130)=130
x("A","B",16172.839359,161728.39359,1617283.9359,"DDD",131)=131
x("A","B",16296.296148,162962.96148,1629629.6148,"DDD",132)=132
x("A","B",16419.752937,164197.52937,1641975.2937,"DDD",133)=133
x("A","B",16543.209726,165432.09726,1654320.9726,"DDD",134)=134
x("A","B",16666.666515,166666.66515,1666666.6515,"DDD",135)=135
x("A","B",16790.123304,167901.23304,1679012.3304,"DDD",136)=136
x("A","B",16913.580093,169135.80093,1691358.0093,"DDD",137)=137
x("A","B",17037.036882,170370.36882,1703703.6882,"DDD",138)=138
x("A","B",17160.493671,171604.93671,1716049.3671,"DDD",139)=139
x("A","B",17283.95046,172839.5046,1728395.046,"DDD",140)=140
x("A","B",17407.407249,174074.07249,1740740.7249,"DDD",141)=141
x("A","B",17530.864038,175308.64038,1753086.4038,"DDD",142)=142
x("A","B",17654.320827,176543.20827,1765432.0827,"DDD",143)=143
x("A","B",17777.777616,177777.77616,1777777.7616,"DDD",144)=144
x("A","B",17901.234405,179012.34405,1790123.4405,"DDD",145)=145
x("A","B",18024.691194,180246.91194,1802469.1194,"DDD",146)=146
x("A","B",18148.147983,181481.47983,1814814.7983,"DDD",147)=147
x("A","B",18271.604772,182716.04772,1827160.4772,"DDD",148)=148
x("A","B",18395.061561,183950.61561,1839506.1561,"DDD",149)=149
x("A","B",18518.51835,185185.1835,1851851.835,"DDD",150)=150
x("A","B",18641.975139,186419.75139,1864197.5139,"DDD",151)=151
x("A","B",18765.431928,187654.31928,1876543.1928,"DDD",152)=152
x("A","B",18888.888717,188888.88717,1888888.8717,"DDD",153)=153
x("A","B",19012.345506,190123.45506,1901234.5506,"DDD",154)=154
x("A","B",19135.802295,191358.02295,1913580.2295,"DDD",155)=155
x("A","B",19259.259084,192592.59084,1925925.9084,"DDD",156)=156
x("A","B",19382.715873,193827.15873,1938271.5873,"DDD",157)=157
x("A","B",19506.172662,195061.72662,1950617.2662,"DDD",158)=158
x("A","B",19629.629451,196296.29451,1962962.9451,"DDD",159)=159
x("A","B",19753.08624,197530.8624,1975308.624,"DDD",160)=160
x("A","B",19876.543029,198765.43029,1987654.3029,"DDD",161)=161
x("A","B",19999.999818,199999.99818,1999999.9818,"DDD",162)=162
x("A","B",20123.456607,201234.56607,2012345.6607,"DDD",163)=163
x("A","B",20246.913396,202469.13396,2024691.3396,"DDD",164)=164
x("A","B",20370.370185,203703.70185,2037037.0185,"DDD",165)=165
x("A","B",20493.826974,204938.26974,2049382.6974,"DDD",166)=166
x("A","B",20617.283763,206172.83763,2061728.3763,"DDD",167)=167
x("A","B",20740.740552,207407.40552,2074074.0552,"DDD",168)=168
x("A","B",20864.197341,208641.97341,2086419.7341,"DDD",169)=169
x("A","B",20987.65413,209876.5413,2098765.413,"DDD",170)=170
x("A","B",21111.110919,211111.10919,2111111.0919,"DDD",171)=171
x("A","B",21234.567708,212345.67708,2123456.7708,"DDD",172)=172
x("A","B",21358.024497,213580.24497,2135802.4497,"DDD",173)=173
x("A","B",21481.481286,214814.81286,2148148.1286,"DDD",174)=174
x("A","B",21604.938075,216049.38075,2160493.8075,"DDD",175)=175
x("A","B",21728.394864,217283.94864,2172839.4864,"DDD",176)=176
x("A","B",21851.851653,218518.51653,2185185.1653,"DDD",177)=177
x("A","B",21975.308442,219753.08442,2197530.8442,"DDD",178)=178
x("A","B",22098.765231,220987.65231,2209876.5231,"DDD",179)=179
x("A","B",22222.22202,222222.2202,2222222.202,"DDD",180)=180
x("A","B",22345.678809,223456.78809,2234567.8809,"DDD",181)=181
x("A","B",22469.135598,224691.35598,2246913.5598,"DDD",182)=182
x("A","B",22592.592387,225925.92387,2259259.2387,"DDD",183)=183
x("A","B",22716.049176,227160.49176,2271604.9176,"DDD",184)=184
x("A","B",22839.505965,228395.05965,2283950.5965,"DDD",185)=185
x("A","B",22962.962754,229629.62754,2296296.2754,"DDD",186)=186
x("A","B",23086.419543,230864.19543,2308641.9543,"DDD",187)=187
x("A","B",23209.876332,232098.76332,2320987.6332,"DDD",188)=188
x("A","B",23333.333121,233333.33121,2333333.3121,"DDD",189)=189
x("A","B",23456.78991,234567.8991,2345678.991,"DDD",190)=190
x("A","B",23580.246699,235802.46699,2358024.6699,"DDD",191)=191
x("A","B",23703.703488,237037.03488,2370370.3488,"DDD",192)=192
x("A","B",23827.160277,238271.60277,2382716.0277,"DDD",193)=193
x("A","B",23950.617066,239506.17066,2395061.7066,"DDD",194)=194
x("A","B",24074.073855,240740.73855,2407407.3855,"DDD",195)=195
x("A","B",24197.530644,241975.30644,2419753.0644,"DDD",196)=196
x("A","B",24320.987433,243209.87433,2432098.7433,"DDD",197)=197
x("A","B",24444.444222,244444.44222,2444444.4222,"DDD",198)=198
x("A","B",24567.901011,245679.01011,2456790.1011,"DDD",199)=199
x("A","B",24691.3578,246913.578,2469135.78,"DDD",200)=200
x("A","B",24814.814589,248148.14589,2481481.4589,"DDD",201)=201
x("A","B",24938.271378,249382.71378,2493827.1378,"DDD",202)=202
x("A","B",25061.728167,250617.28167,2506172.8167,"DDD",203)=203
x("A","B",25185.184956,251851.84956,2518518.4956,"DDD",204)=204
x("A","B",25308.641745,253086.41745,2530864.1745,"DDD",205)=205
x("A","B",25432.098534,254320.98534,2543209.8534,"DDD",206)=206
x("A","B",25555.555323,255555.55323,2555555.5323,"DDD",207)=207
x("A","B",25679.012112,256790.12112,2567901.2112,"DDD",208)=208
x("A","B",25802.468901,258024.68901,2580246.8901,"DDD",209)=209
x("A","B",25925.92569,259259.2569,2592592.569,"DDD",210)=210
x("A","B",26049.382479,260493.82479,2604938.2479,"DDD",211)=211
x("A","B",26172.839268,261728.39268,2617283.9268,"DDD",212)=212
x("A","B",26296.296057,262962.96057,2629629.6057,"DDD",213)=213
x("A","B",26419.752846,264197.52846,2641975.2846,"DDD",214)=214
x("A","B",26543.209635,265432.09635,2654320.9635,"DDD",215)=215
x("A","B",26666.666424,266666.66424,2666666.6424,"DDD",216)=216
x("A","B",26790.123213,267901.23213,2679012.3213,"DDD",217)=217
x("A","B",26913.580002,269135.80002,2691358.0002,"DDD",218)=218
x("A","B",27037.036791,270370.36791,2703703.6791,"DDD",219)=219
x("A","B",27160.49358,271604.9358,2716049.358,"DDD",220)=220
x("A","B",27283.950369,272839.50369,2728395.0369,"DDD",221)=221
x("A","B",27407.407158,274074.07158,2740740.7158,"DDD",222)=222
x("A","B",27530.863947,275308.63947,2753086.3947,"DDD",223)=223
x("A","B",27654.320736,276543.20736,2765432.0736,"DDD",224)=224
x("A","B",27777.777525,277777.77525,2777777.7525,"DDD",225)=225
x("A","B",27901.234314,279012.34314,2790123.4314,"DDD",226)=226
x("A","B",28024.691103,280246.91103,2802469.1103,"DDD",227)=227
x("A","B",28148.147892,281481.47892,2814814.7892,"DDD",228)=228
x("A","B",28271.604681,282716.04681,2827160.4681,"DDD",229)=229
x("A","B",28395.06147,283950.6147,2839506.147,"DDD",230)=230
x("A","B",28518.518259,285185.18259,2851851.8259,"DDD",231)=231
x("A","B",28641.975048,286419.75048,2864197.5048,"DDD",232)=232
x("A","B",28765.431837,287654.31837,2876543.1837,"DDD",233)=233
x("A","B",28888.888626,288888.88626,2888888.8626,"DDD",234)=234
x("A","B",29012.345415,290123.45415,2901234.5415,"DDD",235)=235
x("A","B",29135.802204,291358.02204,2913580.2204,"DDD",236)=236
x("A","B",29259.258993,292592.58993,2925925.8993,"DDD",237)=237
x("A","B",29382.715782,293827.15782,2938271.5782,"DDD",238)=238
x("A","B",29506.172571,295061.72571,2950617.2571,"DDD",239)=239
x("A","B",29629.62936,296296.2936,2962962.936,"DDD",240)=240
x("A","B",29753.086149,297530.86149,2975308.6149,"DDD",241)=241
x("A","B",29876.542938,298765.42938,2987654.2938,"DDD",242)=242
x("A","B",29999.999727,299999.99727,2999999.9727,"DDD",243)=243
x("A","B",30123.456516,301234.56516,3012345.6516,"DDD",244)=244
x("A","B",30246.913305,302469.13305,3024691.3305,"DDD",245)=245
x("A","B",30370.370094,303703.70094,3037037.0094,"DDD",246)=246
x("A","B",30493.826883,304938.26883,3049382.6883,"DDD",247)=247
x("A","B",30617.283672,306172.83672,3061728.3672,"DDD",248)=248
x("A","B",30740.740461,307407.40461,3074074.0461,"DDD",249)=249
x("A","B",30864.19725,308641.9725,3086419.725,"DDD",250)=250
x("A","B",30987.654039,309876.54039,3098765.4039,"DDD",251)=251
x("A","B",31111.110828,311111.10828,3111111.0828,"DDD",252)=252
x("A","B",31234.567617,312345.67617,3123456.7617,"DDD",253)=253
x("A","B",31358.024406,313580.24406,3135802.4406,"DDD",254)=254
x("A","B",31481.481195,314814.81195,3148148.1195,"DDD",255)=255
x("A","B",31604.937984,316049.37984,3160493.7984,"DDD",256)=256
x("A","B",31728.394773,317283.94773,3172839.4773,"DDD",257)=257
x("A","B",31851.851562,318518.51562,3185185.1562,"DDD",258)=258
x("A","B",31975.308351,319753.08351,3197530.8351,"DDD",259)=259
x("A","B",32098.76514,320987.6514,3209876.514,"DDD",260)=260
x("A","B",32222.221929,322222.21929,3222222.1929,"DDD",261)=261
x("A","B",32345.678718,323456.78718,3234567.8718,"DDD",262)=262
x("A","B",32469.135507,324691.35507,3246913.5507,"DDD",263)=263
x("A","B",32592.592296,325925.92296,3259259.2296,"DDD",264)=264
x("A","B",32716.049085,327160.49085,3271604.9085,"DDD",265)=265
x("A","B",32839.505874,328395.05874,3283950.5874,"DDD",266)=266
x("A","B",32962.962663,329629.62663,3296296.2663,"DDD",267)=267
x("A","B",33086.419452,330864.19452,3308641.9452,"DDD",268)=268
x("A","B",33209.876241,332098.76241,3320987.6241,"DDD",269)=269
x("A","B",33333.33303,333333.3303,3333333.303,"DDD",270)=270
x("A","B",33456.789819,334567.89819,3345678.9819,"DDD",271)=271
x("A","B",33580.246608,335802.46608,3358024.6608,"DDD",272)=272
x("A","B",33703.703397,337037.03397,3370370.3397,"DDD",273)=273
x("A","B",33827.160186,338271.60186,3382716.0186,"DDD",274)=274
x("A","B",33950.616975,339506.16975,3395061.6975,"DDD",275)=275
x("A","B",34074.073764,340740.73764,3407407.3764,"DDD",276)=276
x("A","B",34197.530553,341975.30553,3419753.0553,"DDD",277)=277
x("A","B",34320.987342,343209.87342,3432098.7342,"DDD",278)=278
x("A","B",34444.444131,344444.44131,3444444.4131,"DDD",279)=279
x("A","B",34567.90092,345679.0092,3456790.092,"DDD",280)=280
x("A","B",34691.357709,346913.57709,3469135.7709,"DDD",281)=281
x("A","B",34814.814498,348148.14498,3481481.4498,"DDD",282)=282
x("A","B",34938.271287,349382.71287,3493827.1287,"DDD",283)=283
x("A","B",35061.728076,350617.28076,3506172.8076,"DDD",284)=284
x("A","B",35185.184865,351851.84865,3518518.4865,"DDD",285)=285
x("A","B",35308.641654,353086.41654,3530864.1654,"DDD",286)=286
x("A","B",35432.098443,354320.98443,3543209.8443,"DDD",287)=287
x("A","B",35555.555232,355555.55232,3555555.5232,"DDD",288)=288
x("A","B",35679.012021,356790.12021,3567901.2021,"DDD",289)=289
x("A","B",35802.46881,358024.6881,3580246.881,"DDD",290)=290
x("A","B",35925.925599,359259.25599,3592592.5599,"DDD",291)=291
x("A","B",36049.382388,360493.82388,3604938.2388,"DDD",292)=292
x("A","B",36172.839177,361728.39177,3617283.9177,"DDD",293)=293
x("A","B",36296.295966,362962.95966,3629629.5966,"DDD",294)=294
x("A","B",36419.752755,364197.52755,3641975.2755,"DDD",295)=295
x("A","B",36543.209544,365432.09544,3654320.9544,"DDD",296)=296
x("A","B",36666.666333,366666.66333,3666666.6333,"DDD",297)=297
x("A","B",36790.123122,367901.23122,3679012.3122,"DDD",298)=298
x("A","B",36913.579911,369135.79911,3691357.9911,"DDD",299)=299
x("A","B",37037.0367,370370.367,3703703.67,"DDD",300)=300
x("A","B",37160.493489,371604.93489,3716049.3489,"DDD",301)=301
x("A","B",37283.950278,372839.50278,3728395.0278,"DDD",302)=302
x("A","B",37407.407067,374074.07067,3740740.7067,"DDD",303)=303
x("A","B",37530.863856,375308.63856,3753086.3856,"DDD",304)=304
x("A","B",37654.320645,376543.20645,3765432.0645,"DDD",305)=305
x("A","B",37777.777434,377777.77434,3777777.7434,"DDD",306)=306
x("A","B",37901.234223,379012.34223,3790123.4223,"DDD",307)=307
x("A","B",38024.691012,380246.91012,3802469.1012,"DDD",308)=308
x("A","B",38148.147801,381481.47801,3814814.7801,"DDD",309)=309
x("A","B",38271.60459,382716.0459,3827160.459,"DDD",310)=310
x("A","B",38395.061379,383950.61379,3839506.1379,"DDD",311)=311
x("A","B",38518.518168,385185.18168,3851851.8168,"DDD",312)=312
x("A","B",38641.974957,386419.74957,3864197.4957,"DDD",313)=313
x("A","B",38765.431746,387654.31746,3876543.1746,"DDD",314)=314
x("A","B",38888.888535,388888.88535,3888888.8535,"DDD",315)=315
x("A","B",39012.345324,390123.45324,3901234.5324,"DDD",316)=316
x("A","B",39135.802113,391358.02113,3913580.2113,"DDD",317)=317
x("A","B",39259.258902,392592.58902,3925925.8902,"DDD",318)=318
x("A","B",39382.715691,393827.15691,3938271.5691,"DDD",319)=319
x("A","B",39506.17248,395061.7248,3950617.248,"DDD",320)=320
x("A","B",39629.629269,396296.29269,3962962.9269,"DDD",321)=321
x("A","B",39753.086058,397530.86058,3975308.6058,"DDD",322)=322
x("A","B",39876.542847,398765.42847,3987654.2847,"DDD",323)=323
x("A","B",39999.999636,399999.99636,3999999.9636,"DDD",324)=324
x("A","B",40123.456425,401234.56425,4012345.6425,"DDD",325)=325
x("A","B",40246.913214,402469.13214,4024691.3214,"DDD",326)=326
x("A","B",40370.370003,403703.70003,4037037.0003,"DDD",327)=327
x("A","B",40493.826792,404938.26792,4049382.6792,"DDD",328)=328
x("A","B",40617.283581,406172.83581,4061728.3581,"DDD",329)=329
x("A","B",40740.74037,407407.4037,4074074.037,"DDD",330)=330
x("A","B",40864.197159,408641.97159,4086419.7159,"DDD",331)=331
x("A","B",40987.653948,409876.53948,4098765.3948,"DDD",332)=332
x("A","B",41111.110737,411111.10737,4111111.0737,"DDD",333)=333
x("A","B",41234.567526,412345.67526,4123456.7526,"DDD",334)=334
x("A","B",41358.024315,413580.24315,4135802.4315,"DDD",335)=335
x("A","B",41481.481104,414814.81104,4148148.1104,"DDD",336)=336
x("A","B",41604.937893,416049.37893,4160493.7893,"DDD",337)=337
x("A","B",41728.394682,417283.94682,4172839.4682,"DDD",338)=338
x("A","B",41851.851471,418518.51471,4185185.1471,"DDD",339)=339
x("A","B",41975.30826,419753.0826,4197530.826,"DDD",340)=340
x("A","B",42098.765049,420987.65049,4209876.5049,"DDD",341)=341
x("A","B",42222.221838,422222.21838,4222222.1838,"DDD",342)=342
x("A","B",42345.678627,423456.78627,4234567.8627,"DDD",343)=343
x("A","B",42469.135416,424691.35416,4246913.5416,"DDD",344)=344
x("A","B",42592.592205,425925.92205,4259259.2205,"DDD",345)=345
x("A","B",42716.048994,427160.48994,4271604.8994,"DDD",346)=346
x("A","B",42839.505783,428395.05783,4283950.5783,"DDD",347)=347
x("A","B",42962.962572,429629.62572,4296296.2572,"DDD",348)=348
x("A","B",43086.419361,430864.19361,4308641.9361,"DDD",349)=349
x("A","B",43209.87615,432098.7615,4320987.615,"DDD",350)=350
x("A","B",43333.332939,433333.32939,4333333.2939,"DDD",351)=351
x("A","B",43456.789728,434567.89728,4345678.9728,"DDD",352)=352
x("A","B",43580.246517,435802.46517,4358024.6517,"DDD",353)=353
x("A","B",43703.703306,437037.03306,4370370.3306,"DDD",354)=354
x("A","B",43827.160095,438271.60095,4382716.0095,"DDD",355)=355
x("A","B",43950.616884,439506.16884,4395061.6884,"DDD",356)=356
x("A","B",44074.073673,440740.73673,4407407.3673,"DDD",357)=357
x("A","B",44197.530462,441975.30462,4419753.0462,"DDD",358)=358
x("A","B",44320.987251,443209.87251,4432098.7251,"DDD",359)=359
x("A","B",44444.44404,444444.4404,4444444.404,"DDD",360)=360
x("A","B",44567.900829,445679.00829,4456790.0829,"DDD",361)=361
x("A","B",44691.357618,446913.57618,4469135.7618,"DDD",362)=362
x("A","B",44814.814407,448148.14407,4481481.4407,"DDD",363)=363
x("A","B",44938.271196,449382.71196,4493827.1196,"DDD",364)=364
x("A","B",45061.727985,450617.27985,4506172.7985,"DDD",365)=365
x("A","B",45185.184774,451851.84774,4518518.4774,"DDD",366)=366
x("A","B",45308.641563,453086.41563,4530864.1563,"DDD",367)=367
x("A","B",45432.098352,454320.98352,4543209.8352,"DDD",368)=368
x("A","B",45555.555141,455555.55141,4555555.5141,"DDD",369)=369
x("A","B",45679.01193,456790.1193,4567901.193,"DDD",370)=370
x("A","B",45802.468719,458024.68719,4580246.8719,"DDD",371)=371
x("A","B",45925.925508,459259.25508,4592592.5508,"DDD",372)=372
x("A","B",46049.382297,460493.82297,4604938.2297,"DDD",373)=373
x("A","B",46172.839086,461728.39086,4617283.9086,"DDD",374)=374
x("A","B",46296.295875,462962.95875,4629629.5875,"DDD",375)=375
x("A","B",46419.752664,464197.52664,4641975.2664,"DDD",376)=376
x("A","B",46543.209453,465432.09453,4654320.9453,"DDD",377)=377
x("A","B",46666.666242,466666.66242,4666666.6242,"DDD",378)=378
x("A","B",46790.123031,467901.23031,4679012.3031,"DDD",379)=379
x("A","B",46913.57982,469135.7982,4691357.982,"DDD",380)=380
x("A","B",47037.036609,470370.36609,4703703.6609,"DDD",381)=381
x("A","B",47160.493398,471604.93398,4716049.3398,"DDD",382)=382
x("A","B",47283.950187,472839.50187,4728395.0187,"DDD",383)=383
x("A","B",47407.406976,474074.06976,4740740.6976,"DDD",384)=384
x("A","B",47530.863765,475308.63765,4753086.3765,"DDD",385)=385
x("A","B",47654.320554,476543.20554,4765432.0554,"DDD",386)=386
x("A","B",47777.777343,477777.77343,4777777.7343,"DDD",387)=387
x("A","B",47901.234132,479012.34132,4790123.4132,"DDD",388)=388
x("A","B",48024.690921,480246.90921,4802469.0921,"DDD",389)=389
x("A","B",48148.14771,481481.4771,4814814.771,"DDD",390)=390
x("A","B",48271.604499,482716.04499,4827160.4499,"DDD",391)=391
x("A","B",48395.061288,483950.61288,4839506.1288,"DDD",392)=392
x("A","B",48518.518077,485185.18077,4851851.8077,"DDD",393)=393
x("A","B",48641.974866,486419.74866,4864197.4866,"DDD",394)=394
x("A","B",48765.431655,487654.31655,4876543.1655,"DDD",395)=395
x("A","B",48888.888444,488888.88444,4888888.8444,"DDD",396)=396
x("A","B",49012.345233,490123.45233,4901234.5233,"DDD",397)=397
x("A","B",49135.802022,491358.02022,4913580.2022,"DDD",398)=398
x("A","B",49259.258811,492592.58811,4925925.8811,"DDD",399)=399
x("A","B",49382.7156,493827.156,4938271.56,"DDD",400)=400
x("A","B",49506.172389,495061.72389,4950617.2389,"DDD",401)=401
x("A","B",49629.629178,496296.29178,4962962.9178,"DDD",402)=402
x("A","B",49753.085967,497530.85967,4975308.5967,"DDD",403)=403
